"NE_TRACKING_ID","REFERRER_URL","KEYWORD","MATCH_TYPE","IP_ADDRESS","SERVER_TIMESTAMP","SE_ID","LANDING_TYPE","COUNTRY_NAME","CITY_NAME","LONGITUDE","LATITUDE","ZIP_CODE","CONVERSION_IND","PPC_ID","KEYWORD_ID","ADGROUP_ID","CONVERSION","USER_ID","HTTP_ID","FLASH_ID","ADCOPY_ID","NAVIGATION_TYPE","BUSINESS_ASSOCIATE_ID","LANDING_TRACK_ID","CHANNEL","VISIT_DATA","USER_PARAM","SE_KEYWORD","SE_AD_ID","LOCID","TDIFF","ACCOUNT_DATE","CURRENT_URL","DOMAIN_HASH","USER_AGENT","LOC_AD_EXT_ID","IS_LANDING","NE_TITLE","INFO_TIME_STAMP","TIME_ZONE","LANGUAGE","SCREEN_RESOLUTION","SESSIONID","LATE_CONVERSION","USER_TYPE","INFO_CONV_TYPE","SRC_SE","LANDING_TIME"
-727802947,"","",,"67.197.191.220",26-07-18 12:05:23.175000000 AM,0,3,"","",,,"",,0,0,0,0,15325636669019099,0,0,0,1,1462,0,"","","","",0,7746,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone9,2;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/Verizon;FBID/phone;FBLC/es_LA;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:07:46.898","-240","es-xl","414x736","1532563666901549777",0,1,0,"",
-727802960,"","",,"71.241.247.186",26-07-18 12:05:24.028000000 AM,0,3,"","",,,"",,0,0,0,0,15325636678099413,0,0,0,1,1462,0,"","","","",0,664,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0 Mobile/15C153 Safari/604.1",0,1,"","2018-07-26 00:07:47.808","-240","en-us","375x667","1532563667809728716",0,1,0,"",
-727802977,"","",,"98.245.180.237",26-07-18 12:05:25.891000000 AM,0,3,"","",,,"",,0,0,0,0,15325636697174183,0,0,0,1,1462,0,"","","","",0,115433,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:49.711","-360","en-us","414x736","1532563669713716527",0,1,0,"",
-727802980,"","",,"98.245.18.12",26-07-18 12:05:26.116000000 AM,0,3,"","",,,"",,0,0,0,0,15325636699341750,0,0,0,1,1462,0,"","","","",0,3179,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:07:49.933","-360","en-us","320x568","1532563669934175608",0,1,0,"",
-727802984,"","",,"47.145.40.26",26-07-18 12:05:26.504000000 AM,0,3,"","",,,"",,0,0,0,0,15325636703396183,0,0,0,1,1462,0,"","","","",0,11575,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:50.337","-420","en-us","414x736","1532563670339914379",0,1,0,"",
-727802987,"","",,"69.204.31.40",26-07-18 12:05:26.782000000 AM,0,3,"","",,,"",,0,0,0,0,15325671871047112,0,0,0,1,1462,0,"","","","",0,122944,-4,25-07-18,"",148072231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",0,1,"","2018-07-26 01:06:27.102","-300","en-us","1920x1080","1532567187104686562",0,1,0,"",
-727802999,"","",,"74.108.98.212",26-07-18 12:05:27.933000000 AM,0,3,"","",,,"",,0,0,0,0,15325636718225625,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:07:51.821","-240","en-us","414x736","1532563671821689290",0,1,0,"",
-727803004,"","",,"174.226.11.80",26-07-18 12:05:28.412000000 AM,0,3,"","",,,"",,0,0,0,0,15325636720921127,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:52.09","-240","en-us","375x667","153256367209289333",0,1,0,"",
-727803009,"","",,"73.40.110.25",26-07-18 12:05:28.769000000 AM,0,3,"","",,,"",,0,0,0,0,15325636725375508,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:52.533","-240","en-us","375x667","1532563672536653594",0,1,0,"",
-727803011,"","",,"75.112.226.55",26-07-18 12:05:28.890000000 AM,0,3,"","",,,"",,0,0,0,0,15325636724487441,0,0,0,1,1462,0,"","","","",0,5290,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_2 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0 Mobile/15C202 Safari/604.1",0,1,"","2018-07-26 00:07:52.448","-240","en-us","414x736","1532563672448415316",0,1,0,"",
-727803015,"","",,"99.176.61.169",26-07-18 12:05:29.280000000 AM,0,3,"","",,,"",,0,0,0,0,15325636755887354,0,0,0,1,1462,0,"","","","",0,4402,-4,25-07-18,"",148072231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",0,1,"","2018-07-26 00:07:55.569","-420","en-us","1280x854","1532563675586581128",0,1,0,"",
-727803016,"","",,"184.56.213.252",26-07-18 12:05:29.422000000 AM,0,3,"","",,,"",,0,0,0,0,15325636731487335,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:53.145","-240","en-us","375x667","1532563673147670307",0,1,0,"",
-727803017,"","",,"69.242.116.243",26-07-18 12:05:29.424000000 AM,0,3,"","",,,"",,0,0,0,0,15325636730421031,0,0,0,1,1462,0,"","","","",0,38608,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:53.036","-240","en-us","414x736","1532563673042532055",0,1,0,"",
-727803021,"","",,"96.237.154.133",26-07-18 12:05:29.665000000 AM,0,3,"","",,,"",,0,0,0,0,15325636734662276,0,0,0,1,1462,0,"","","","",0,115071,-4,25-07-18,"",148072231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",0,1,"","2018-07-26 00:07:53.463","-240","en-us","1920x1080","1532563673465919690",0,1,0,"",
-727803027,"","",,"66.194.45.14",26-07-18 12:05:30.137000000 AM,0,3,"","",,,"",,0,0,0,0,15325636739271401,0,0,0,1,1462,0,"","","","",0,4765,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPad7,6;FBMD/iPad;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBCR/AT&T;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:07:53.925","-240","en-us","768x1024","1532563673927803623",0,1,0,"",
-727803028,"","",,"68.156.159.10",26-07-18 12:05:30.146000000 AM,0,3,"","",,,"",,0,0,0,0,15325636739244167,0,0,0,1,1462,0,"","","","",0,18990,-4,25-07-18,"",148072231,"Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko",0,1,"","2018-07-26 00:07:53.921","-300","en-us","1280x1024","1532563673923332207",0,1,0,"",
-727803031,"","",,"174.226.11.232",26-07-18 12:05:30.255000000 AM,0,3,"","",,,"",,0,0,0,0,15325636739428878,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:53.939","-240","en-us","375x667","1532563673942973486",0,1,0,"",
-727803032,"","",,"69.57.127.44",26-07-18 12:05:30.333000000 AM,0,3,"","",,,"",,0,0,0,0,15325636740884486,0,0,0,1,1462,0,"","","","",0,119699,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:07:54.086","-300","en-us","375x667","1532563674088659800",0,1,0,"",
-727803043,"","",,"107.77.94.18",26-07-18 12:05:31.130000000 AM,0,3,"","",,,"",,0,0,0,0,15325636749043770,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",0,1,"","2018-07-26 00:07:54.903","-240","en-us","414x736","1532563674904573994",0,1,0,"",
-727803045,"","",,"174.218.133.60",26-07-18 12:05:31.258000000 AM,0,3,"","",,,"",,0,0,0,0,15325636749012921,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/67.0.3396.87 Mobile/15G77 Safari/604.1",0,1,"","2018-07-26 00:07:54.9","-240","en-us","414x736","1532563674901526771",0,1,0,"",
-727803049,"","",,"67.197.100.89",26-07-18 12:05:31.668000000 AM,0,3,"","",,,"",,0,0,0,0,15325636749797963,0,0,0,1,1462,0,"","","","",0,7744,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:54.977","-240","en-us","320x568","1532563674979929221",0,1,0,"",
-727803055,"","",,"69.161.118.157",26-07-18 12:05:32.059000000 AM,0,3,"","",,,"",,0,0,0,0,15325636758753469,0,0,0,1,1462,0,"","","","",0,123423,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone8,2;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/Verizon;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:07:55.871","-240","en-us","414x736","1532563675874667056",0,1,0,"",
-727803060,"","",,"71.33.153.157",26-07-18 12:05:32.816000000 AM,0,3,"","",,,"",,0,0,0,0,15325636719732103,0,0,0,1,1462,0,"","","","",0,1141,-4,25-07-18,"",148072231,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.21 Safari/537.36",0,1,"","2018-07-26 00:07:51.97","-360","en-us","1024x768","1532563671972492639",0,1,0,"",
-727803062,"","",,"67.176.234.44",26-07-18 12:05:32.917000000 AM,0,3,"","",,,"",,0,0,0,0,15325636739561191,0,0,0,1,1462,0,"","","","",0,7653,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPad; CPU OS 11_0_3 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A432 Safari/604.1",0,1,"","2018-07-26 00:07:53.954","-300","en-us","768x1024","1532563673955948717",0,1,0,"",
-727803063,"","",,"173.54.171.117",26-07-18 12:05:32.961000000 AM,0,3,"","",,,"",,0,0,0,0,15325636766762969,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:56.67","-240","en-us","375x667","1532563676676196893",0,1,0,"",
-727803064,"","",,"98.245.180.237",26-07-18 12:05:33.212000000 AM,0,3,"","",,,"",,0,0,0,0,15325636770534546,0,0,0,1,1462,0,"","","","",0,115433,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:57.053","-360","en-us","414x736","1532563677053822206",0,1,0,"",
-727803070,"","",,"24.98.217.225",26-07-18 12:05:33.345000000 AM,0,3,"","",,,"",,0,0,0,0,15325636770707235,0,0,0,1,1462,0,"","","","",0,11799,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone10,6;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:07:57.069","-240","en-us","375x812","1532563677070324469",0,1,0,"",
-727803074,"","",,"71.57.142.208",26-07-18 12:05:33.388000000 AM,0,3,"","",,,"",,0,0,0,0,15325636771574256,0,0,0,1,1462,0,"","","","",0,5162,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:57.156","-240","en-us","375x667","1532563677157346653",0,1,0,"",
-727803077,"","",,"166.170.15.75",26-07-18 12:05:33.643000000 AM,0,3,"","",,,"",,0,0,0,0,15325636775117095,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-G870A Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",0,1,"","2018-07-26 00:07:57.503","-420","en-us","360x640","1532563677509427073",0,1,0,"",
-727803084,"","",,"69.255.106.62",26-07-18 12:05:34.668000000 AM,0,3,"","",,,"",,0,0,0,0,15325636784336171,0,0,0,1,1462,0,"","","","",0,115038,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D100 Flipboard/4.2.13",0,1,"","2018-07-26 00:07:58.43","-240","en-us","414x736","1532563678433109343",0,1,0,"",
-727803086,"","",,"99.203.17.104",26-07-18 12:05:35.086000000 AM,0,3,"","",,,"",,0,0,0,0,15325636600824661,0,0,0,1,1462,0,"","","","",0,15228,-4,25-07-18,"",148072231,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950U Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/182.0.0.44.77;]",0,1,"","2018-07-26 00:07:40.077","-240","en-us","360x740","1532563660082166071",0,1,0,"",
-727803087,"","",,"73.69.37.139",26-07-18 12:05:35.224000000 AM,0,3,"","",,,"",,0,0,0,0,15325636784934222,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:07:58.477","-240","en-us","375x667","1532563678493876141",0,1,0,"",
-727803093,"","",,"158.222.184.252",26-07-18 12:05:35.512000000 AM,0,3,"","",,,"",,0,0,0,0,1532563679281943,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone9,2;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/Sprint;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:07:59.279","-240","en-us","414x736","1532563679281976958",0,1,0,"",
-727803098,"","",,"99.203.54.90",26-07-18 12:05:35.862000000 AM,0,3,"","",,,"",,0,0,0,0,15325636792933449,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 Safari",0,1,"","2018-07-26 00:07:59.291","-240","en-us","414x736","1532563679293469729",0,1,0,"",
-727803103,"","",,"108.5.53.18",26-07-18 12:05:36.266000000 AM,0,3,"","",,,"",,0,0,0,0,15325636800566973,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/54.0.204505792 Mobile/15G77 Safari/604.1",0,1,"","2018-07-26 00:08:00.052","-240","en-us","414x736","1532563680056940803",0,1,0,"",
-727803108,"","",,"73.40.110.25",26-07-18 12:05:36.606000000 AM,0,3,"","",,,"",,0,0,0,0,15325636803733537,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:08:00.371","-240","en-us","375x667","153256368037349582",0,1,0,"",
-727803109,"","",,"74.109.226.226",26-07-18 12:05:36.621000000 AM,0,3,"","",,,"",,0,0,0,0,15325636804068553,0,0,0,1,1462,0,"","","","",0,120118,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:08:00.404","-240","en-us","375x812","1532563680405737502",0,1,0,"",
-727803114,"","",,"73.77.134.207",26-07-18 12:05:36.867000000 AM,0,3,"","",,,"",,0,0,0,0,15325636805478561,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:08:00.545","-300","en-us","375x812","153256368054783642",0,1,0,"",
-727803115,"","",,"67.197.191.220",26-07-18 12:05:36.906000000 AM,0,3,"","",,,"",,0,0,0,0,15325636806708091,0,0,0,1,1462,0,"","","","",0,7746,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone9,2;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/3;FBCR/Verizon;FBID/phone;FBLC/es_LA;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:08:00.667","-240","es-xl","414x736","1532563680670645833",0,1,0,"",
-727803128,"","",,"73.158.114.185",26-07-18 12:05:38.010000000 AM,0,3,"","",,,"",,0,0,0,0,15325636818462089,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1",0,1,"","2018-07-26 00:08:01.845","-420","en-us","375x667","1532563681845755457",0,1,0,"",
-727803131,"","",,"107.77.253.7",26-07-18 12:05:38.280000000 AM,0,3,"","",,,"",,0,0,0,0,15325636819705703,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:08:01.968","-240","en-us","375x667","1532563681970936077",0,1,0,"",
-727803140,"","",,"173.2.110.45",26-07-18 12:05:39.017000000 AM,0,3,"","",,,"",,0,0,0,0,15325636807312712,0,0,0,1,1462,0,"","","","",0,3742,-4,25-07-18,"",148072231,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",0,1,"","2018-07-26 00:08:00.726","-240","en-us","1440x900","1532563680731717970",0,1,0,"",
-727803144,"","",,"68.108.63.130",26-07-18 12:05:39.200000000 AM,0,3,"","",,,"",,0,0,0,0,15325636830623522,0,0,0,1,1462,0,"","","","",0,5718,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBAV/161.0.0.47.95;FBBV/94302063;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBCR/AT&T;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:08:03.06","-420","en-us","375x667","1532563683062829861",0,1,0,"",
-727803158,"","",,"73.77.134.207",26-07-18 12:05:40.873000000 AM,0,3,"","",,,"",,0,0,0,0,15325636847596257,0,0,0,1,1462,0,"","","","",0,115882,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:08:04.758","-300","en-us","375x812","1532563684759657782",0,1,0,"",
-727803164,"","",,"107.77.92.83",26-07-18 12:05:41.425000000 AM,0,3,"","",,,"",,0,0,0,0,15325636852632609,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:08:05.262","-420","en-us","375x812","1532563685263611387",0,1,0,"",
-727803171,"","",,"158.222.184.252",26-07-18 12:05:42.165000000 AM,0,3,"","",,,"",,0,0,0,0,15325636859334480,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone9,2;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/Sprint;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:08:05.933","-240","en-us","414x736","1532563685933737853",0,1,0,"",
-727803174,"","",,"172.58.227.84",26-07-18 12:05:42.383000000 AM,0,3,"","",,,"",,0,0,0,0,15325636861185118,0,0,0,1,1462,0,"","","","",0,0,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",0,1,"","2018-07-26 00:08:06.116","-240","en-us","414x736","1532563686118934877",0,1,0,"",
-727803177,"","",,"74.108.98.212",26-07-18 12:05:42.505000000 AM,0,3,"","",,,"",,0,0,0,0,15325636863051341,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 [FBAN/FBIOS;FBAV/181.0.0.33.81;FBBV/117675513;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/11.4;FBSS/3;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",0,1,"","2018-07-26 00:08:06.304","-240","en-us","414x736","1532563686305180436",0,1,0,"",
-727803180,"","",,"174.255.197.228",26-07-18 12:05:42.577000000 AM,0,3,"","",,,"",,0,0,0,0,15325636859589052,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/67.0.3396.87 Mobile/15G77 Safari/604.1",0,1,"","2018-07-26 00:08:05.955","-300","en-us","375x812","1532563685957787991",0,1,0,"",
-727803193,"","",,"166.137.126.22",26-07-18 12:05:43.529000000 AM,0,3,"","",,,"",,0,0,0,0,15325636871587654,0,0,0,1,1462,0,"","","","",0,223,-4,25-07-18,"",148072231,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79",0,1,"","2018-07-26 00:08:07.155","-300","zh-cn","375x812","1532563687158326549",0,1,0,"",
